,Loss_G,Loss_D,Loss_D_0
387,-0.9433195,-0.41303492,-1.6973739
388,-1.1720142,-0.3790372,-1.8421857
389,-1.3009788,-0.3911835,-1.9077325
390,-1.2155633,-0.549365,-1.916288
391,-1.2784157,0.074199855,-1.5388589
392,-1.0427936,-0.49155116,-1.7367997
393,-1.1413839,-0.2981072,-1.7115304
394,-1.0093374,-0.52643096,-1.7382488
395,-1.0196631,-0.52198565,-1.8327196
396,-1.2757215,-0.23100929,-1.80399
397,-1.0463699,-0.4124556,-1.7759069
398,-1.0213282,-0.5399768,-1.7931819
399,-1.239516,-0.24672359,-1.7328444
400,-1.1987383,-0.31896913,-1.7310605
401,-1.3609,-0.21693406,-1.840952
402,-1.2163424,-0.6756723,-2.1477475
403,-1.1039376,-0.85988444,-2.180269
404,-1.33376,-0.38706532,-1.956505
405,-1.3629327,-0.28250837,-1.8847084
406,-1.4780805,-0.16926444,-1.9154961
407,-1.7817405,0.16899262,-1.8512821
408,-1.6183562,-0.16629817,-2.02312
409,-1.556781,-0.49484715,-2.2523608
410,-1.5113176,-0.6128284,-2.2857552
411,-1.6331592,-0.2885285,-2.2166753
412,-1.4186044,-0.50365365,-2.1737707
413,-1.5438282,-0.48662126,-2.2844968
414,-1.2887821,-0.79525536,-2.2547174
415,-1.4489733,-0.5423297,-2.2022977
416,-1.6753104,-0.39240238,-2.2306323
417,-1.5454721,-0.42539328,-2.214222
418,-1.5729482,-0.4305454,-2.2333982
419,-1.7487001,-0.14472325,-2.0861597
420,-1.6550834,-0.41856414,-2.4077928
421,-1.5628191,-0.5427805,-2.3446822
422,-1.4195752,-0.436236,-2.0085764
423,-1.5873054,-0.48269463,-2.3030822
424,-1.793781,-0.46346855,-2.6174264
425,-1.7690952,-0.2419588,-2.275474
426,-1.3693602,-0.7353997,-2.3483431
427,-1.6470939,-0.351277,-2.1907806
428,-1.8863868,-0.12287493,-2.3128288
429,-1.6762515,-0.3834184,-2.4140046
430,-1.9615086,-0.2594677,-2.5491376
431,-1.5323697,-0.65027666,-2.464118
432,-1.7215822,-0.39916593,-2.4284449
433,-1.8691808,-0.49533257,-2.5645678
434,-1.9665926,-0.27221018,-2.4964056
435,-1.8203752,-0.4743569,-2.5189586
436,-1.9998622,-0.3938675,-2.6612186
437,-1.6731591,-0.53654504,-2.5099072
438,-1.6475435,-0.59557176,-2.4003806
439,-1.6464309,-0.47337437,-2.3977158
440,-2.067823,-0.31979567,-2.6546457
441,-1.8952143,-0.25113812,-2.436843
442,-1.6488569,-0.5582087,-2.3942838
