,Loss_G,Loss_D,Loss_D_0
211,-1.2838969,-0.13109756,-1.6019764
212,-0.96686506,0.007259488,-1.1446221
213,-0.45291042,-0.3432268,-0.9519287
214,-0.45384246,-0.09793849,-0.71902555
215,-0.5476979,-0.14278007,-0.8218388
216,-0.3126307,-0.43740192,-0.9166931
217,-0.271208,-0.23961405,-0.65794134
218,0.078897834,-0.41087884,-0.49981517
219,-0.11965358,-0.39426124,-0.67496693
220,-0.513059,-0.19085018,-0.89657295
221,-0.19833325,-0.8192575,-1.2480729
222,-0.14609751,-0.5815454,-0.9227864
223,-0.33970636,-0.7097668,-1.2558199
224,-0.335013,-0.6522271,-1.1653862
225,-0.2895983,-0.5561894,-1.0195829
226,-0.11824615,-0.6475496,-0.9434857
227,-0.05475173,-0.76023823,-1.000334
228,0.12911046,-0.5852385,-0.631462
229,0.32608712,-0.75628257,-0.593426
230,0.15648526,-0.8700475,-0.8565748
231,0.33939263,-0.62688017,-0.4628392
232,0.36226296,-0.65780884,-0.4367831
233,0.30762577,-0.8131178,-0.67829514
234,0.29596305,-0.9517615,-0.79267937
235,-0.04982799,-0.44728604,-0.693348
236,0.10372251,-0.5586983,-0.6522651
237,0.10430099,-0.85807526,-0.9215219
238,0.37192065,-1.003279,-0.7715807
239,0.09016718,-0.78372383,-0.89905804
240,0.32538068,-0.930355,-0.74913186
241,0.28562778,-0.79774606,-0.68605924
242,0.14393835,-0.8386921,-0.8591182
243,-0.4583301,-0.7021145,-1.3367265
244,-0.5818756,-0.70058256,-1.4681257
245,-0.2797962,-0.77621716,-1.2066317
246,-0.21386606,-0.5340433,-0.9236288
247,-0.28954306,-1.0251719,-1.4450535
248,-0.3014695,-0.70295316,-1.1713047
249,-0.04378657,-0.95455074,-1.1475239
250,-0.3869351,-0.66390306,-1.191073
251,-0.6947779,-0.7531899,-1.6228658
252,-0.5490426,-0.745579,-1.4741482
253,-0.57871306,-0.6937297,-1.4495001
254,-0.56402004,-0.62817675,-1.3379831
255,-0.5179254,-0.6103763,-1.2680908
256,-0.33623052,-0.7490207,-1.2219992
257,-0.62271917,-0.49179363,-1.2709088
258,-0.42708266,-0.49746495,-1.0447891
259,0.004585445,-0.5656913,-0.6942021
260,-0.13392569,-0.5383249,-0.82433707
261,-0.08055162,-0.45433164,-0.69441867
262,-0.14059782,-0.3869095,-0.710021
263,0.4814697,-0.8192098,-0.47738248
264,0.15519726,-0.4756447,-0.50883365
265,-0.59205997,-0.21300739,-0.93317324
266,-0.33283317,-0.38048053,-0.8701228
267,-0.09473401,-0.4288033,-0.6654261
268,-0.00018510967,-0.5948379,-0.720345
269,-0.6892992,-0.2120684,-1.0403465
270,-0.9909953,-0.23376457,-1.3658633
271,-1.2351333,-0.10665792,-1.527656
272,-0.8176203,-0.31152898,-1.295115
273,-0.77948254,-0.3281231,-1.2656052
274,-0.4971465,-0.5476043,-1.2043512
275,-1.2258892,-0.5176018,-1.9393711
276,-1.2014616,-0.43298584,-1.818351
277,-1.749117,-0.042713046,-1.9555929
278,-1.6214225,-0.32248437,-2.1029737
279,-1.6086084,-0.16789609,-1.9479105
280,-1.4230464,-0.32836005,-1.87959
281,-1.3222437,-0.35190666,-1.8828104
282,-1.3499591,0.14564988,-1.3969203
283,-1.1732917,-0.47402632,-1.8662119
284,-1.490856,-0.2626636,-1.9250169
285,-1.4330261,-0.2981887,-1.8784323
