,Loss_G,Loss_D,Loss_D_0
210,1.1611294,-0.6698674,0.37122002
211,1.0430133,-0.576019,0.333637
212,1.1589534,-0.5764328,0.42678294
213,0.9391749,-0.61756706,0.19406271
214,0.83550817,-0.7884719,-0.06992989
215,0.7136287,-0.8100271,-0.23016492
216,0.5864214,-0.6452609,-0.19021387
217,0.6577064,-0.71221364,-0.19218047
218,0.61455333,-0.774216,-0.30107966
219,0.5207914,-0.63622713,-0.1995396
220,0.57550013,-0.803384,-0.37378776
221,0.5418469,-0.46442136,-0.10312316
222,0.6709435,-0.6910791,-0.15927492
223,0.89964384,-0.7526053,0.008808315
224,0.70222104,-0.61635476,-0.048566364
225,0.6475196,-0.76462793,-0.28795487
226,0.6837255,-0.8768455,-0.34634137
227,0.44653243,-0.7967545,-0.49241123
228,0.46893877,-0.732026,-0.40188855
229,0.49032307,-0.8132036,-0.4623397
230,0.35881284,-0.77127963,-0.58085495
231,0.38026983,-0.7098251,-0.49535832
232,0.20048922,-0.64828205,-0.5738332
233,0.015818108,-0.4918667,-0.57666427
234,0.2249137,-0.6792742,-0.67073244
235,0.32480103,-0.8134594,-0.6616874
236,0.10427555,-0.6350064,-0.6683336
237,0.27449182,-0.83035517,-0.66630894
238,-0.004740827,-0.6220668,-0.8145416
239,-0.0580318,-0.5785624,-0.82923317
240,-0.025472868,-0.78431773,-0.97016793
241,0.019445278,-0.9391457,-1.1025776
242,0.20290336,-0.7218451,-0.7145814
243,0.15968813,-0.7165303,-0.7487382
244,0.0650821,-0.63480103,-0.73105276
245,0.12457716,-0.7460854,-0.7872566
246,0.13477522,-0.8782039,-0.8889966
247,0.097159386,-0.687288,-0.74457455
248,-0.034291826,-0.6806307,-0.87539536
249,-0.09926539,-0.8465084,-1.1358774
250,-0.055128705,-0.81380105,-1.0060656
251,-0.18735114,-0.90836453,-1.2503793
252,-0.042355184,-0.83656204,-1.0300759
253,-0.35076728,-0.645958,-1.1498201
254,-0.4319855,-0.99934953,-1.5614209
255,-0.43636745,-0.9022415,-1.4751323
256,-0.31413457,-0.82494867,-1.30388
257,-0.3862153,-0.8377992,-1.3966963
258,-0.29192442,-0.55734915,-1.0999947
259,-0.46571583,-0.5138086,-1.1791515
260,-0.3636614,-0.5415491,-1.1435034
261,-0.3660333,-0.8614554,-1.4536586
262,-0.50981426,-0.73506784,-1.454875
263,-0.3430434,-0.6510725,-1.1760055
264,-0.59252167,-0.525191,-1.3087794
265,-0.48521015,-0.9866567,-1.6116242
266,-0.44404277,-0.72942495,-1.3843277
267,-0.43130535,-0.7517598,-1.3340755
268,-0.5824205,-0.5354694,-1.323647
269,-0.5468625,-0.79468834,-1.4899669
270,-0.22701037,-1.0388038,-1.4461663
271,-0.42756885,-0.76818305,-1.4220455
272,-0.49248236,-0.74025106,-1.484015
273,-0.66707814,-0.99402374,-1.8141743
274,-0.76831734,-0.7139596,-1.701153
275,-0.77384746,-0.81380725,-1.7341464
276,-0.85779965,-0.71885526,-1.8011578
277,-0.7665837,-0.79582924,-1.821289
278,-0.9028044,-0.9358851,-2.092196
279,-0.79461265,-0.8114711,-1.7911747
280,-0.80500793,-0.8633696,-1.9522493
281,-0.68420744,-0.93229294,-1.925459
282,-0.9178853,-0.8636169,-2.0045347
283,-1.1998307,-0.5148587,-2.015303
284,-1.0648127,-0.8983922,-2.1835184
285,-0.8762956,-1.0030184,-2.1547065
286,-1.0845227,-0.60016704,-1.9713517
287,-0.8296143,-0.6869781,-1.763948
288,-0.97505957,-0.9376766,-2.1231592
289,-1.3525274,-0.8024591,-2.377204
290,-1.1906105,-0.93236095,-2.4092312
291,-1.2633984,-0.86943465,-2.321284
292,-1.1903095,-0.6926797,-2.152473
293,-1.3541479,-0.9250036,-2.5318725
294,-1.3864868,-1.0107634,-2.582403
