,Loss_G,Loss_D
330,3.1190414,-0.35136297
331,2.9909449,-0.3867284
332,3.2345777,-0.5245353
333,3.2986214,-0.33938432
334,3.3945613,-0.37087122
335,3.3995006,-0.38533092
336,3.1784263,-0.27849546
337,3.313571,-0.4041063
338,3.36857,-0.45756114
339,3.1861532,-0.31483465
340,3.1441731,-0.29734457
341,3.0670347,-0.27171692
342,3.219529,-0.3376979
343,3.1299984,-0.4162965
344,3.2158668,-0.2941412
345,3.1674986,-0.2975416
346,3.098793,-0.30602026
347,3.1368132,-0.2161265
348,3.0238614,-0.2546384
349,2.7912462,-0.3098714
350,2.9377217,-0.3255357
351,3.0885115,-0.23923633
352,3.1161056,-0.38719767
353,2.978543,-0.29498202
354,2.810585,-0.18613498
355,2.907596,-0.4012697
356,2.7882662,-0.31193423
357,2.6800356,-0.3737643
358,2.7594147,-0.31531483
359,2.9603872,-0.31100643
360,3.052652,-0.38518488
361,3.0969143,-0.3630699
362,3.0208647,-0.33059174
363,3.1195745,-0.40334207
364,3.2311277,-0.25387725
365,3.340164,-0.31264493
366,3.193414,-0.34886688
367,2.873449,-0.41822112
368,2.8491085,-0.41401085
369,2.9798067,-0.39933556
370,3.1906185,-0.34665602
371,2.9211485,-0.2915246
372,3.1954858,-0.4261953
373,2.9953787,-0.31488144
374,3.0000277,-0.34212506
375,3.1440187,-0.3280081
376,3.1534698,-0.30961508
377,3.0927262,-0.29063386
378,3.1677122,-0.25849998
379,3.2257605,-0.33549583
380,2.9105127,-0.2779813
381,2.899156,-0.4010807
382,3.0477822,-0.33601272
383,3.2920876,-0.35531265
384,3.2511616,-0.3462155
385,2.7487845,-0.3187389
386,3.012271,-0.4219074
387,3.0147612,-0.38344276
388,3.0625563,-0.3277002
389,3.0409024,-0.4202024
390,3.2995625,-0.34617668
391,3.667219,-0.43512526
392,3.29246,-0.34463128
393,2.970751,-0.42331812
394,2.7807562,-0.39076665
395,2.823544,-0.3032631
396,3.0427523,-0.34339127
397,2.90698,-0.4521964
398,2.9489622,-0.47487286
399,3.203085,-0.35260195
400,3.0879846,-0.4582316
401,3.322716,-0.38249877
402,3.3052678,-0.37187567
403,2.789774,-0.17868522
404,3.0067093,-0.28847337
405,3.0576775,-0.49047396
406,3.2225943,-0.42105022
407,3.242395,-0.28235102
408,3.0162292,-0.21060504
409,3.474421,-0.49783167
410,3.2783506,-0.26427135
411,3.261762,-0.2999826
412,3.198516,-0.34902534
413,3.2833316,-0.28235462
414,3.250178,-0.4155451
415,2.7580702,-0.37087858
416,2.5991962,-0.39284837
417,2.7694085,-0.41804487
418,2.561063,-0.37617823
419,2.5717125,-0.31045553
420,2.5375724,-0.4152761
421,2.6140752,-0.41880935
422,2.6738808,-0.3025332
423,2.8127456,-0.2764126
424,2.866329,-0.22258298
425,3.0161977,-0.4716713
426,2.8595653,-0.40105897
427,2.608077,-0.31815657
428,2.9365396,-0.31537995
429,3.0172758,-0.33184168
430,2.7577374,-0.3937954
431,2.5757644,-0.4250133
432,2.6148543,-0.4085333
433,2.8174307,-0.41439816
434,2.9344804,-0.44437185
435,2.7697792,-0.32333916
436,2.45551,-0.45991135
437,2.5527885,-0.37382042
438,2.5478244,-0.45079532
439,2.6929834,-0.49906403
440,2.6857014,-0.2980365
441,2.3652923,-0.280239
442,2.3684733,-0.24168757
443,2.273791,-0.44607762
444,2.2482834,-0.4768648
445,2.3480833,-0.3767476
446,2.312645,-0.37377945
447,2.338094,-0.43607795
448,2.302119,-0.39455467
449,2.2992334,-0.36303556
450,2.5279417,-0.36527815
451,2.2099981,-0.39965653
452,2.514983,-0.3175639
453,2.170329,-0.39338934
454,2.6121871,-0.4038867
455,2.5309973,-0.49356768
456,2.4127924,-0.28760803
457,2.8311703,-0.39604172
458,2.393872,-0.31941903
459,2.2907472,-0.2751395
460,2.226109,-0.32898962
461,2.4215226,-0.43665922
462,2.253054,-0.30324277
463,2.183402,-0.3407907
464,2.3204212,-0.2679945
465,2.324256,-0.33611906
466,2.1161697,-0.42313504
467,2.152688,-0.3636383
468,2.1486874,-0.33244878
469,2.0535088,-0.3241913
470,2.4711802,-0.39993754
471,2.3075683,-0.29510066
472,2.557067,-0.36452487
473,2.6545925,-0.44330963
474,2.4577436,-0.26820162
475,2.4113812,-0.29340366
476,2.0827937,-0.26466262
477,2.1626124,-0.49926364
478,2.1262076,-0.3736512
479,2.11636,-0.1227425
480,2.5415807,-0.34904638
481,2.4583654,-0.3441385
482,2.4514294,-0.25939313
483,2.5246038,-0.39120185
484,2.2107904,-0.40188515
485,2.32486,-0.4129937
486,2.15001,-0.24232207
487,2.122989,-0.5046124
488,2.2225084,-0.2981367
489,2.4545615,-0.2488971
490,2.6943784,-0.42782068
491,2.5764456,-0.29252565
492,2.0661635,-0.4037241
493,1.9840198,-0.3942889
494,1.913072,-0.40392855
495,2.0851946,-0.4067412
496,1.9298617,-0.41522568
497,2.1581404,-0.28307548
498,2.1101942,-0.33687735
499,1.646096,-0.29996955
500,1.9323777,-0.28401494
501,2.0883224,-0.30257007
502,1.862197,-0.29050952
503,1.8820504,-0.32511848
504,2.1457276,-0.4230987
505,2.086458,-0.31172144
506,2.192994,-0.42119795
507,1.7940142,-0.44968244
508,1.8641139,-0.43181178
509,1.8621404,-0.3337976
510,2.1622283,-0.31559145
511,2.3032343,-0.3702167
512,1.9875194,-0.20432653
513,2.006133,-0.24138628
514,2.1582494,-0.36302796
515,2.025664,-0.32278705
516,1.8346399,-0.31551707
517,1.8388612,-0.37468255
518,1.6050465,-0.25513062
519,1.6445801,-0.44611374
520,1.3122789,-0.25590464
521,1.6148043,-0.4722316
522,1.7171082,-0.36756504
523,1.5446839,-0.5070046
524,1.2722011,-0.30611768
525,1.3542382,-0.2734996
526,1.436923,-0.27597225
527,1.3870288,-0.3042376
528,1.418001,-0.40249303
529,1.7427527,-0.3807347
530,1.5930759,-0.34359115
531,1.2311865,-0.3156396
532,1.6437031,-0.36533952
533,1.569317,-0.5078898
534,1.3541005,-0.38207057
535,1.1596304,-0.47029746
536,1.21247,-0.49929598
537,1.4249657,-0.2762169
538,1.5155766,-0.2995967
539,1.696635,-0.32035717
540,1.903617,-0.40484864
541,1.6484945,-0.3707861
542,1.9055285,-0.2167459
543,1.7106731,-0.38005397
544,1.8915261,-0.38362932
545,1.7877884,-0.3706551
546,1.3365693,-0.3469146
547,1.293191,-0.29506338
548,1.0789758,-0.37683505
549,1.4322393,-0.38911974
550,1.4639416,-0.3023926
551,0.9887818,-0.16557968
552,1.088201,-0.32957807
553,1.1421676,-0.39146966
554,1.117396,-0.37661996
555,1.3490899,-0.2526049
556,1.3459104,-0.35137662
557,1.0153606,-0.3837567
558,1.0112406,-0.4114411
559,1.3855929,-0.36089388
560,1.0766972,-0.26041391
561,1.5040056,-0.35263428
562,1.5424939,-0.37370634
563,1.4348438,-0.42612517
564,1.3482045,-0.4796754
565,0.8041439,-0.22486141
566,0.85679144,-0.40583208
567,1.1258928,-0.5261643
568,1.0272613,-0.44066212
569,1.1381197,-0.30375394
570,1.1976733,-0.30947658
571,1.3666492,-0.37605417
572,1.0600724,-0.41078407
573,0.96116734,-0.25124308
574,1.1205927,-0.30664927
575,1.08426,-0.4121989
576,1.1886821,-0.43367073
577,1.3041047,-0.46762043
578,1.4382442,-0.29826894
579,1.3024,-0.41739282
580,1.2549604,-0.3449054
581,1.535299,-0.37936074
582,1.4597723,-0.29768574
583,1.5024306,-0.4270991
584,1.7582576,-0.47256184
585,1.5783964,-0.40334314
586,1.537091,-0.34496891
587,1.4165012,-0.4736593
588,1.4838898,-0.49018112
589,1.4801046,-0.17058066
590,1.6283486,-0.29035795
591,1.7316707,-0.50665104
592,1.2183251,-0.25464937
593,1.2256618,-0.4137813
594,1.1118048,-0.3956624
595,1.3023684,-0.36613405
596,1.5320195,-0.2970807
597,1.3866119,-0.42682472
598,1.4126887,-0.4366949
599,1.263969,-0.46412203
600,1.4598261,-0.41352057
601,1.758231,-0.3573779
602,1.4639425,-0.39578077
603,1.052321,-0.3073207
604,1.3772899,-0.5581111
605,1.104029,-0.32651967
606,1.2596921,-0.49355698
607,1.5618014,-0.40537825
608,1.4776273,-0.4100476
609,1.1281819,-0.3785403
610,1.0755345,-0.25428846
611,1.0448146,-0.33436134
612,1.2917112,-0.46380913
613,0.99327946,-0.39229143
614,1.1797036,-0.4922975
615,1.1155384,-0.51304644
616,1.1144077,-0.4579608
617,1.2439955,-0.3858982
618,1.1510388,-0.46903774
619,1.1516942,-0.45736682
620,0.9792832,-0.31719676
621,0.9142205,-0.42721
622,0.77679956,-0.3547246
623,0.6021026,-0.4860271
624,0.9800219,-0.5312905
625,1.0821422,-0.35747236
626,1.0367503,-0.34473878
627,1.0298092,-0.35675022
628,0.9847111,-0.35763448
629,0.9992274,-0.3486706
630,0.9174076,-0.3851247
631,0.74891764,-0.27801874
632,0.85349584,-0.5051616
633,0.82580054,-0.3510821
634,1.2282473,-0.24538691
635,1.5192633,-0.45828548
636,1.469706,-0.47686353
637,1.2316022,-0.4357913
638,1.4245962,-0.46166414
639,1.394029,-0.3962374
640,1.3735952,-0.41407943
641,1.3264847,-0.39716816
642,1.1700927,-0.38129106
643,1.1885289,-0.35097268
644,1.2004731,-0.36071828
645,1.2806189,-0.4010072
646,1.2292933,-0.35323894
647,1.0435815,-0.41807178
648,0.9867115,-0.35151953
649,1.0965515,-0.5353452
650,0.8751796,-0.45316315
651,0.665272,-0.33048278
652,0.930124,-0.53846765
653,0.86300147,-0.2581378
654,0.76234895,-0.28613666
655,0.97855216,-0.28014824
656,0.97342706,-0.3849122
657,1.2840279,-0.40840024
658,1.3127466,-0.41412863
659,1.5949866,-0.37242928
660,1.5789051,-0.38410842
661,1.3859316,-0.52990144
662,0.97786933,-0.12809175
663,1.3870286,-0.41789052
664,1.3682017,-0.35710612
665,1.1114593,-0.29073802
666,1.5961549,-0.59443736
667,1.3600284,-0.41889203
668,1.2643075,-0.6718638
669,0.99656075,-0.25940526
670,0.89012647,-0.46760285
671,1.1048588,-0.35232008
672,1.5503962,-0.42463222
673,1.5924913,-0.36481106
674,1.2047137,-0.481058
675,1.1550612,-0.39789417
676,1.6655109,-0.38510013
677,1.5276299,-0.36264282
678,1.1390623,-0.4156851
679,1.0598559,-0.36134914
680,1.0527616,-0.2352465
681,1.250361,-0.4901131
682,1.2524846,-0.34745312
683,1.4053952,-0.22963285
684,1.235434,-0.32451788
685,1.3013235,-0.3481018
686,1.2178642,-0.33195943
687,1.172578,-0.42969477
688,1.3923666,-0.43466455
689,1.3831943,-0.42562804
690,1.3492794,-0.43923926
691,1.2388132,-0.37598354
692,1.5370616,-0.4451465
693,1.2539821,-0.3722936
694,1.3129792,-0.34353888
695,1.1746292,-0.39920232
696,1.0787201,-0.38378233
697,0.9876654,-0.39829147
698,1.1474535,-0.36865887
699,1.3054806,-0.3095473
700,1.4754219,-0.53774923
701,0.9996999,-0.47030905
702,1.2253811,-0.3955909
703,1.0594653,-0.38635594
704,0.8644957,-0.3682005
705,0.40046743,-0.37859765
706,0.48934194,-0.24171442
707,1.036216,-0.39434078
708,1.1053995,-0.2301101
709,1.2753539,-0.3594869
710,1.1493297,-0.32881472
711,1.2510175,-0.37137145
712,1.0134952,-0.4239553
713,0.68258774,-0.4321693
714,0.9840148,-0.522207
715,1.0894771,-0.25897032
716,1.4231616,-0.39952564
717,1.3983148,-0.35435063
718,1.0592799,-0.33861217
719,0.94901305,-0.4079758
720,0.8335126,-0.4255893
721,0.9628728,-0.42341736
722,0.95022285,-0.4682532
723,1.3702483,-0.2759717
724,1.4077466,-0.403196
725,1.4456382,-0.5706003
726,1.5023398,-0.45367697
727,0.7331655,-0.25532174
728,0.21291186,-0.4719206
729,0.98715335,-0.47876438
730,1.3532144,-0.51534104
731,1.2136292,-0.35111913
732,1.1418123,-0.42575657
733,1.1843708,-0.32043347
734,0.94347125,-0.42996812
735,1.2538918,-0.3571696
736,1.4387622,-0.5039457
737,1.2097659,-0.37899825
738,1.0261937,-0.45585883
739,1.0440047,-0.43825692
740,1.0553038,-0.44737038
741,1.1972822,-0.45385468
742,0.9077869,-0.37382615
743,1.0936515,-0.46738228
744,1.1607703,-0.35204932
745,1.7655895,-0.46274063
746,1.7068022,-0.40753734
747,0.94975877,-0.40681306
748,0.92082405,-0.25391755
749,1.3570638,-0.100925714
750,1.7130946,-0.43972567
751,1.6203948,-0.37217844
752,1.4930798,-0.3288941
753,1.3171617,-0.47476327
754,1.4050126,-0.35251814
755,1.5585258,-0.3526505
756,1.5182747,-0.32600158
757,1.5208606,-0.20119433
758,1.5594199,-0.4280628
759,1.325594,-0.40661767
760,1.3563277,-0.45197943
761,1.4716253,-0.504174
762,1.792036,-0.23924698
763,1.7572024,-0.3012779
764,1.5070028,-0.40266883
765,1.2973762,-0.09813343
766,1.0477688,-0.46001822
767,0.9302733,-0.21492612
768,0.7620304,-0.35250914
769,1.084583,-0.4601069
770,1.1890885,-0.45720735
771,1.1600623,-0.44264176
772,1.021603,-0.30825606
773,0.8241727,-0.3649586
774,1.2286426,-0.309273
775,1.6538501,-0.3874171
776,1.6082468,-0.38592586
777,1.5213355,-0.5516971
778,1.1053143,-0.21875891
779,1.3068717,-0.46156937
780,1.2012525,-0.5072572
781,0.84343505,-0.28559554
782,0.9778667,-0.41651076
783,0.9738744,-0.12512097
784,0.8250768,-0.36094746
785,1.4319701,-0.3853432
786,1.8859342,-0.46285662
787,2.225512,-0.51196855
788,1.9672056,-0.4857771
789,1.8551127,-0.2829124
790,1.7285609,-0.6184519
791,1.4584298,-0.4207644
792,1.3503618,-0.332216
793,1.2848325,-0.11033808
794,1.5593739,-0.29762292
795,1.202076,-0.2663566
796,1.3795928,-0.22617221
797,1.2084179,-0.2864565
798,0.7033421,-0.3321211
799,0.9088812,-0.3939652
800,1.136057,-0.3534242
801,1.4674001,-0.49589837
802,1.4214674,-0.23367316
803,1.6952367,-0.3798045
804,1.3177495,-0.48183835
805,1.0359851,-0.22957294
806,1.0395074,-0.25640568
807,1.0485493,-0.40565518
808,0.9410732,-0.39852524
809,0.40597984,-0.20143816
810,0.67902786,-0.33998597
811,0.5935923,-0.5735563
812,0.42883927,-0.35800603
813,0.8912901,-0.180359
814,0.7695321,-0.4299364
815,0.40667048,-0.02938647
816,0.36504725,-0.3421979
817,0.44225946,-0.5549395
818,0.10421983,-0.42255634
819,-0.03141938,-0.33131516
820,0.11727536,-0.47734123
821,0.555162,-0.30191174
822,0.6836402,-0.42663395
823,0.396449,-0.23981977
824,0.31481582,-0.35826576
825,0.3426031,-0.38628826
826,0.5794104,-0.39429262
827,0.73580194,-0.48670536
828,0.61826307,-0.3320761
829,0.5464017,-0.06835307
830,0.29472464,-0.2663988
831,0.13908388,-0.2943086
832,0.25913814,0.031934865
833,0.17003837,-0.4539203
834,0.18686122,-0.45924875
835,0.23363645,-0.37281132
836,0.2692057,-0.4158546
837,0.25327742,-0.350598
838,-0.120112695,-0.46648693
839,0.14491093,-0.45215532
840,-0.07513756,-0.3339779
841,0.16194953,-0.30567425
842,-0.05580657,-0.41323194
843,-0.34993947,-0.2338579
844,-0.45374516,-0.31076625
845,-0.23217821,-0.45723042
846,-0.053378873,-0.19525917
847,0.15050858,-0.27983025
848,0.70266944,-0.35432714
849,0.07395205,-0.40372714
850,0.42458618,-0.22085913
851,0.6552703,-0.4878408
852,0.59030676,-0.4650947
853,0.7075876,-0.33624917
854,0.6392588,-0.18426488
855,-0.034463413,-0.23271132
856,-0.3843377,-0.33411905
857,-0.11906919,-0.34425223
858,0.2102831,-0.30885258
859,0.48771238,-0.23744589
860,0.29633716,-0.111930914
861,0.18263334,-0.42940056
862,0.38894844,-0.17148131
863,0.60597265,-0.31731516
864,0.8039455,-0.34015164
865,0.93682986,-0.320557
866,0.6782219,-0.28063738
867,0.3786403,-0.24996918
868,0.19563168,-0.25893575
869,0.040522635,-0.27459982
870,0.10319408,-0.3104586
871,-0.030062364,-0.4223657
872,0.15151653,-0.5424301
873,-0.16054685,-0.35436985
874,-0.42949167,-0.28556222
875,-0.24129394,-0.44594362
876,-0.18294854,-0.19388771
877,-0.17351004,-0.2039254
878,0.23001856,-0.32143396
879,-0.5423208,-0.1971733
880,-0.41260564,-0.19402373
881,-0.04815136,-0.42331654
882,-0.30631813,-0.2931354
883,-0.16677795,-0.28787968
884,-0.5163093,-0.3129194
885,-0.99612546,-0.2491935
886,-0.5259847,-0.23922661
887,-0.60230803,-0.25202748
888,-0.74788034,-0.29191208
889,-0.70438963,-0.30823866
890,-0.8976075,-0.25158504
891,-0.80937994,-0.18144996
892,-1.1491328,-0.22795936
893,-0.84175843,-0.4642948
894,-0.18650368,-0.4109827
895,0.2056645,-0.38480896
896,0.092697985,-0.4650195
897,-0.10673079,-0.17638913
898,0.4423922,-0.36900342
899,0.35684925,-0.40376872
900,0.0006830667,-0.28401932
901,-0.026352692,-0.31990245
902,0.08255255,-0.33553755
903,0.049205188,-0.42405197
904,-0.055643566,-0.3296284
905,0.027401993,-0.28945038
906,-0.15010718,-0.23487854
907,-0.043501176,-0.31800154
908,-0.44464323,-0.225547
909,-0.43539804,-0.3166499
910,-0.10226946,-0.3937109
911,-0.09008546,-0.3259721
912,0.13591933,-0.26262432
913,0.20646085,-0.3396013
914,-0.64871293,-0.30679333
915,-1.1204575,-0.26731837
916,-1.1501756,-0.30031377
917,-0.93420094,-0.29459384
918,-0.9671067,-0.3595538
919,-1.6623161,-0.30688092
920,-1.0021538,-0.39992517
921,-0.8614983,-0.28764528
922,-0.8659906,-0.22519414
923,-0.8302663,-0.42044583
924,-0.53651077,-0.28312424
925,-0.8130152,-0.29724815
926,-0.7086186,-0.52789754
927,-0.9513896,-0.1866176
928,-1.2524717,-0.2724381
929,-1.1319339,-0.27460396
930,-0.8555852,-0.34825322
931,-1.1633253,-0.4268454
932,-1.5412188,-0.2857184
933,-1.2781808,-0.39721462
934,-1.0910587,-0.3783509
935,-1.5428818,-0.3262421
936,-1.1961058,-0.3517204
937,-1.1807238,-0.29529214
938,-1.2759347,-0.402615
939,-1.2262137,-0.23665887
